Wvlgth Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.1526E+04 .2333E+00 .8914E-02 .1253E+00 .2022E+00 .2798E-01 .2302E+00
.1527E+04 .2295E+00 .8750E-02 .1232E+00 .1989E+00 .2760E-01 .2265E+00
.1528E+04 .2491E+00 .9439E-02 .1337E+00 .2159E+00 .2999E-01 .2459E+00
.1529E+04 .2410E+00 .9151E-02 .1293E+00 .2089E+00 .2914E-01 .2380E+00
.1530E+04 .2242E+00 .8520E-02 .1203E+00 .1943E+00 .2722E-01 .2215E+00
.1531E+04 .2377E+00 .9019E-02 .1276E+00 .2060E+00 .2894E-01 .2350E+00
.1532E+04 .2491E+00 .9404E-02 .1336E+00 .2159E+00 .3038E-01 .2463E+00
.1533E+04 .2484E+00 .9369E-02 .1333E+00 .2153E+00 .3039E-01 .2457E+00
.1534E+04 .2401E+00 .9062E-02 .1288E+00 .2081E+00 .2949E-01 .2376E+00
.1535E+04 .2370E+00 .8952E-02 .1271E+00 .2054E+00 .2922E-01 .2346E+00
.1536E+04 .2454E+00 .9244E-02 .1316E+00 .2127E+00 .3033E-01 .2430E+00
.1537E+04 .2436E+00 .9173E-02 .1307E+00 .2112E+00 .3020E-01 .2414E+00
.1538E+04 .2444E+00 .9168E-02 .1310E+00 .2118E+00 .3036E-01 .2422E+00
.1539E+04 .2441E+00 .9163E-02 .1309E+00 .2116E+00 .3044E-01 .2420E+00
.1540E+04 .2376E+00 .8903E-02 .1274E+00 .2060E+00 .2971E-01 .2357E+00
.1541E+04 .2412E+00 .9029E-02 .1293E+00 .2091E+00 .3024E-01 .2393E+00
.1542E+04 .2406E+00 .9002E-02 .1290E+00 .2085E+00 .3025E-01 .2388E+00
.1543E+04 .2442E+00 .9116E-02 .1309E+00 .2117E+00 .3077E-01 .2424E+00
.1544E+04 .2434E+00 .9083E-02 .1305E+00 .2110E+00 .3076E-01 .2418E+00
.1545E+04 .2494E+00 .9279E-02 .1337E+00 .2162E+00 .3157E-01 .2477E+00
.1546E+04 .2467E+00 .9176E-02 .1322E+00 .2138E+00 .3132E-01 .2452E+00
.1547E+04 .2458E+00 .9125E-02 .1317E+00 .2131E+00 .3128E-01 .2444E+00
.1548E+04 .2402E+00 .8905E-02 .1287E+00 .2082E+00 .3064E-01 .2388E+00
.1549E+04 .2466E+00 .9128E-02 .1321E+00 .2138E+00 .3154E-01 .2453E+00
.1550E+04 .2433E+00 .8996E-02 .1303E+00 .2109E+00 .3119E-01 .2421E+00
.1551E+04 .2438E+00 .9006E-02 .1306E+00 .2113E+00 .3133E-01 .2426E+00
.1552E+04 .2442E+00 .9018E-02 .1308E+00 .2116E+00 .3148E-01 .2431E+00
.1553E+04 .2447E+00 .9017E-02 .1311E+00 .2121E+00 .3161E-01 .2437E+00
.1554E+04 .2386E+00 .8784E-02 .1278E+00 .2068E+00 .3090E-01 .2377E+00
.1555E+04 .2414E+00 .8876E-02 .1293E+00 .2093E+00 .3134E-01 .2406E+00
.1556E+04 .2373E+00 .8716E-02 .1271E+00 .2057E+00 .3089E-01 .2366E+00
.1557E+04 .2442E+00 .8959E-02 .1308E+00 .2117E+00 .3187E-01 .2436E+00
.1558E+04 .2423E+00 .8879E-02 .1297E+00 .2100E+00 .3170E-01 .2417E+00
.1559E+04 .2419E+00 .8855E-02 .1295E+00 .2097E+00 .3172E-01 .2414E+00
.1560E+04 .2397E+00 .8766E-02 .1283E+00 .2078E+00 .3152E-01 .2393E+00
.1561E+04 .2437E+00 .8901E-02 .1304E+00 .2112E+00 .3212E-01 .2434E+00
.1562E+04 .2411E+00 .8801E-02 .1291E+00 .2090E+00 .3187E-01 .2409E+00
.1563E+04 .2405E+00 .8767E-02 .1287E+00 .2085E+00 .3187E-01 .2403E+00
.1564E+04 .2368E+00 .8624E-02 .1267E+00 .2053E+00 .3146E-01 .2367E+00
.1565E+04 .2414E+00 .8776E-02 .1292E+00 .2092E+00 .3214E-01 .2414E+00
.1566E+04 .2368E+00 .8603E-02 .1267E+00 .2053E+00 .3161E-01 .2369E+00
.1567E+04 .2374E+00 .8616E-02 .1270E+00 .2058E+00 .3177E-01 .2375E+00
.1568E+04 .2315E+00 .8401E-02 .1238E+00 .2006E+00 .3107E-01 .2317E+00
.1569E+04 .2281E+00 .8286E-02 .1220E+00 .1977E+00 .3071E-01 .2284E+00
.1570E+04 .2143E+00 .7815E-02 .1147E+00 .1858E+00 .2898E-01 .2147E+00
.1571E+04 .2058E+00 .7538E-02 .1102E+00 .1784E+00 .2796E-01 .2063E+00
.1572E+04 .2087E+00 .7627E-02 .1117E+00 .1809E+00 .2841E-01 .2093E+00
.1573E+04 .2054E+00 .7499E-02 .1099E+00 .1780E+00 .2803E-01 .2060E+00
.1574E+04 .2137E+00 .7765E-02 .1144E+00 .1853E+00 .2920E-01 .2145E+00
.1575E+04 .2150E+00 .7759E-02 .1150E+00 .1863E+00 .2938E-01 .2157E+00
.1576E+04 .2201E+00 .7954E-02 .1177E+00 .1908E+00 .3018E-01 .2210E+00
.1577E+04 .1910E+00 .6922E-02 .1022E+00 .1655E+00 .2629E-01 .1918E+00
.1578E+04 .2081E+00 .7532E-02 .1113E+00 .1803E+00 .2871E-01 .2091E+00
.1579E+04 .2088E+00 .7559E-02 .1117E+00 .1810E+00 .2889E-01 .2099E+00
.1580E+04 .2173E+00 .7835E-02 .1162E+00 .1883E+00 .3011E-01 .2184E+00
.1581E+04 .2215E+00 .7969E-02 .1185E+00 .1920E+00 .3073E-01 .2228E+00
.1582E+04 .2162E+00 .7758E-02 .1156E+00 .1874E+00 .3003E-01 .2175E+00
.1583E+04 .2215E+00 .7931E-02 .1184E+00 .1920E+00 .3080E-01 .2228E+00
.1584E+04 .2241E+00 .7997E-02 .1197E+00 .1942E+00 .3119E-01 .2254E+00
.1585E+04 .2333E+00 .8307E-02 .1246E+00 .2022E+00 .3251E-01 .2347E+00
.1586E+04 .2305E+00 .8196E-02 .1231E+00 .1998E+00 .3216E-01 .2319E+00
.1587E+04 .2282E+00 .8103E-02 .1219E+00 .1978E+00 .3189E-01 .2296E+00
.1588E+04 .2272E+00 .8050E-02 .1214E+00 .1969E+00 .3179E-01 .2287E+00
.1589E+04 .2103E+00 .7443E-02 .1123E+00 .1823E+00 .2948E-01 .2118E+00
.1590E+04 .2186E+00 .7731E-02 .1168E+00 .1895E+00 .3070E-01 .2202E+00
.1591E+04 .2189E+00 .7731E-02 .1169E+00 .1898E+00 .3078E-01 .2206E+00
.1592E+04 .2278E+00 .8039E-02 .1216E+00 .1975E+00 .3209E-01 .2295E+00
.1593E+04 .2338E+00 .8237E-02 .1249E+00 .2027E+00 .3298E-01 .2357E+00
.1594E+04 .2316E+00 .8153E-02 .1237E+00 .2008E+00 .3272E-01 .2335E+00
.1595E+04 .2337E+00 .8215E-02 .1248E+00 .2026E+00 .3307E-01 .2356E+00
.1596E+04 .2211E+00 .7766E-02 .1180E+00 .1917E+00 .3134E-01 .2230E+00
.1597E+04 .2228E+00 .7821E-02 .1189E+00 .1931E+00 .3164E-01 .2248E+00
.1598E+04 .2296E+00 .8050E-02 .1225E+00 .1990E+00 .3265E-01 .2316E+00
.1599E+04 .2173E+00 .7630E-02 .1160E+00 .1884E+00 .3098E-01 .2193E+00
.1600E+04 .2124E+00 .7472E-02 .1134E+00 .1841E+00 .3036E-01 .2145E+00
.1601E+04 .1975E+00 .6962E-02 .1054E+00 .1712E+00 .2829E-01 .1995E+00
.1602E+04 .1977E+00 .6969E-02 .1056E+00 .1714E+00 .2837E-01 .1997E+00
.1603E+04 .1976E+00 .6959E-02 .1055E+00 .1713E+00 .2840E-01 .1997E+00
.1604E+04 .2023E+00 .7105E-02 .1080E+00 .1754E+00 .2909E-01 .2045E+00
.1605E+04 .2123E+00 .7410E-02 .1133E+00 .1840E+00 .3052E-01 .2145E+00
.1606E+04 .2173E+00 .7563E-02 .1160E+00 .1884E+00 .3126E-01 .2197E+00
.1607E+04 .2084E+00 .7263E-02 .1112E+00 .1806E+00 .3004E-01 .2107E+00
.1608E+04 .2039E+00 .7124E-02 .1088E+00 .1768E+00 .2947E-01 .2062E+00
.1609E+04 .2014E+00 .7032E-02 .1075E+00 .1746E+00 .2915E-01 .2038E+00
.1610E+04 .1939E+00 .6745E-02 .1034E+00 .1680E+00 .2807E-01 .1961E+00
.1611E+04 .2025E+00 .7031E-02 .1080E+00 .1755E+00 .2934E-01 .2049E+00
.1612E+04 .2069E+00 .7164E-02 .1103E+00 .1793E+00 .3000E-01 .2093E+00
.1613E+04 .2130E+00 .7361E-02 .1136E+00 .1847E+00 .3092E-01 .2156E+00
.1614E+04 .2150E+00 .7408E-02 .1146E+00 .1863E+00 .3122E-01 .2175E+00
.1615E+04 .2178E+00 .7492E-02 .1161E+00 .1888E+00 .3167E-01 .2205E+00
.1616E+04 .2085E+00 .7161E-02 .1112E+00 .1808E+00 .3036E-01 .2111E+00
.1617E+04 .2123E+00 .7280E-02 .1131E+00 .1840E+00 .3094E-01 .2149E+00
.1618E+04 .2207E+00 .7557E-02 .1176E+00 .1913E+00 .3220E-01 .2235E+00
.1619E+04 .2181E+00 .7463E-02 .1163E+00 .1891E+00 .3187E-01 .2210E+00
.1620E+04 .2128E+00 .7267E-02 .1134E+00 .1845E+00 .3112E-01 .2156E+00
.1621E+04 .2127E+00 .7253E-02 .1133E+00 .1843E+00 .3113E-01 .2155E+00
.1622E+04 .2156E+00 .7346E-02 .1149E+00 .1869E+00 .3159E-01 .2185E+00
.1623E+04 .2202E+00 .7491E-02 .1173E+00 .1909E+00 .3229E-01 .2231E+00
.1624E+04 .2203E+00 .7487E-02 .1173E+00 .1909E+00 .3234E-01 .2233E+00
.1625E+04 .2158E+00 .7327E-02 .1150E+00 .1871E+00 .3171E-01 .2188E+00
.1626E+04 .2176E+00 .7379E-02 .1159E+00 .1886E+00 .3200E-01 .2206E+00
.1627E+04 .2187E+00 .7406E-02 .1165E+00 .1895E+00 .3219E-01 .2217E+00
.1628E+04 .2190E+00 .7409E-02 .1166E+00 .1898E+00 .3227E-01 .2221E+00
.1629E+04 .2192E+00 .7407E-02 .1167E+00 .1900E+00 .3233E-01 .2223E+00
.1630E+04 .2147E+00 .7249E-02 .1143E+00 .1861E+00 .3170E-01 .2178E+00
.1631E+04 .2159E+00 .7281E-02 .1149E+00 .1871E+00 .3190E-01 .2190E+00
.1632E+04 .2161E+00 .7278E-02 .1150E+00 .1873E+00 .3196E-01 .2192E+00
.1633E+04 .2104E+00 .7088E-02 .1120E+00 .1824E+00 .3117E-01 .2136E+00
.1634E+04 .2115E+00 .7106E-02 .1126E+00 .1833E+00 .3134E-01 .2147E+00
.1635E+04 .2112E+00 .7101E-02 .1125E+00 .1831E+00 .3135E-01 .2145E+00
.1636E+04 .2135E+00 .7162E-02 .1137E+00 .1851E+00 .3171E-01 .2168E+00
.1637E+04 .2061E+00 .6903E-02 .1097E+00 .1787E+00 .3063E-01 .2093E+00
.1638E+04 .1983E+00 .6651E-02 .1055E+00 .1718E+00 .2952E-01 .2014E+00
.1639E+04 .1997E+00 .6676E-02 .1063E+00 .1731E+00 .2974E-01 .2028E+00
.1640E+04 .1928E+00 .6465E-02 .1026E+00 .1671E+00 .2878E-01 .1959E+00
.1641E+04 .1986E+00 .6632E-02 .1057E+00 .1722E+00 .2962E-01 .2018E+00
.1642E+04 .2000E+00 .6666E-02 .1064E+00 .1733E+00 .2982E-01 .2032E+00
.1643E+04 .1926E+00 .6441E-02 .1025E+00 .1669E+00 .2876E-01 .1957E+00
.1644E+04 .2028E+00 .6741E-02 .1079E+00 .1758E+00 .3025E-01 .2061E+00
.1645E+04 .1966E+00 .6541E-02 .1046E+00 .1704E+00 .2935E-01 .1998E+00
.1646E+04 .1947E+00 .6484E-02 .1036E+00 .1688E+00 .2909E-01 .1979E+00
.1647E+04 .2068E+00 .6844E-02 .1100E+00 .1792E+00 .3085E-01 .2101E+00
.1648E+04 .1939E+00 .6443E-02 .1032E+00 .1681E+00 .2898E-01 .1971E+00
.1649E+04 .1977E+00 .6539E-02 .1052E+00 .1714E+00 .2952E-01 .2009E+00
.1650E+04 .2041E+00 .6737E-02 .1085E+00 .1769E+00 .3047E-01 .2074E+00
.1651E+04 .1861E+00 .6169E-02 .9897E-01 .1613E+00 .2783E-01 .1891E+00
.1652E+04 .2022E+00 .6659E-02 .1075E+00 .1752E+00 .3019E-01 .2054E+00
.1653E+04 .2020E+00 .6639E-02 .1074E+00 .1751E+00 .3016E-01 .2052E+00
.1654E+04 .1937E+00 .6385E-02 .1030E+00 .1679E+00 .2897E-01 .1969E+00
.1655E+04 .2019E+00 .6618E-02 .1073E+00 .1750E+00 .3015E-01 .2051E+00
.1656E+04 .1998E+00 .6550E-02 .1062E+00 .1731E+00 .2985E-01 .2030E+00
.1657E+04 .2013E+00 .6588E-02 .1070E+00 .1745E+00 .3008E-01 .2046E+00
.1658E+04 .2046E+00 .6677E-02 .1087E+00 .1773E+00 .3056E-01 .2079E+00
.1659E+04 .2012E+00 .6561E-02 .1069E+00 .1744E+00 .3006E-01 .2045E+00
.1660E+04 .2032E+00 .6617E-02 .1079E+00 .1761E+00 .3036E-01 .2065E+00
.1661E+04 .2032E+00 .6614E-02 .1080E+00 .1762E+00 .3037E-01 .2065E+00
.1662E+04 .1979E+00 .6442E-02 .1051E+00 .1715E+00 .2959E-01 .2011E+00
.1663E+04 .2025E+00 .6569E-02 .1076E+00 .1755E+00 .3026E-01 .2058E+00
.1664E+04 .2008E+00 .6510E-02 .1067E+00 .1741E+00 .3001E-01 .2041E+00
.1665E+04 .1906E+00 .6196E-02 .1013E+00 .1652E+00 .2852E-01 .1938E+00
.1666E+04 .1539E+00 .5077E-02 .8181E-01 .1334E+00 .2313E-01 .1565E+00
.1667E+04 .1897E+00 .6151E-02 .1008E+00 .1644E+00 .2838E-01 .1928E+00
.1668E+04 .1953E+00 .6301E-02 .1037E+00 .1693E+00 .2919E-01 .1985E+00
.1669E+04 .1952E+00 .6293E-02 .1036E+00 .1692E+00 .2917E-01 .1984E+00
.1670E+04 .2021E+00 .6499E-02 .1073E+00 .1751E+00 .3019E-01 .2053E+00
.1671E+04 .1990E+00 .6397E-02 .1056E+00 .1725E+00 .2973E-01 .2022E+00
.1672E+04 .1927E+00 .6183E-02 .1023E+00 .1670E+00 .2879E-01 .1958E+00
.1673E+04 .1974E+00 .6324E-02 .1048E+00 .1711E+00 .2949E-01 .2006E+00
.1674E+04 .1960E+00 .6281E-02 .1040E+00 .1698E+00 .2929E-01 .1991E+00
.1675E+04 .1942E+00 .6215E-02 .1031E+00 .1683E+00 .2903E-01 .1974E+00
.1676E+04 .1924E+00 .6146E-02 .1021E+00 .1667E+00 .2875E-01 .1955E+00
.1677E+04 .1929E+00 .6159E-02 .1024E+00 .1672E+00 .2883E-01 .1960E+00
.1678E+04 .1891E+00 .6040E-02 .1003E+00 .1639E+00 .2828E-01 .1922E+00
.1679E+04 .1946E+00 .6188E-02 .1032E+00 .1686E+00 .2907E-01 .1977E+00
.1680E+04 .1875E+00 .5958E-02 .9945E-01 .1625E+00 .2801E-01 .1905E+00
.1681E+04 .1766E+00 .5616E-02 .9370E-01 .1531E+00 .2639E-01 .1795E+00
.1682E+04 .1861E+00 .5898E-02 .9873E-01 .1613E+00 .2777E-01 .1891E+00
.1683E+04 .1910E+00 .6046E-02 .1013E+00 .1656E+00 .2848E-01 .1941E+00
.1684E+04 .1763E+00 .5618E-02 .9353E-01 .1528E+00 .2633E-01 .1791E+00
.1685E+04 .1949E+00 .6153E-02 .1034E+00 .1690E+00 .2903E-01 .1980E+00
.1686E+04 .1921E+00 .6059E-02 .1019E+00 .1665E+00 .2860E-01 .1951E+00
.1687E+04 .1855E+00 .5857E-02 .9835E-01 .1608E+00 .2761E-01 .1884E+00
.1688E+04 .1919E+00 .6038E-02 .1018E+00 .1664E+00 .2853E-01 .1949E+00
.1689E+04 .1891E+00 .5943E-02 .1003E+00 .1639E+00 .2810E-01 .1920E+00
.1690E+04 .1867E+00 .5865E-02 .9899E-01 .1619E+00 .2773E-01 .1896E+00
.1691E+04 .1702E+00 .5380E-02 .9027E-01 .1475E+00 .2531E-01 .1729E+00
.1692E+04 .1879E+00 .5892E-02 .9962E-01 .1629E+00 .2787E-01 .1908E+00
.1693E+04 .1934E+00 .6044E-02 .1025E+00 .1676E+00 .2865E-01 .1963E+00
.1694E+04 .1856E+00 .5809E-02 .9837E-01 .1609E+00 .2750E-01 .1884E+00
.1695E+04 .1916E+00 .5977E-02 .1015E+00 .1661E+00 .2835E-01 .1945E+00
.1696E+04 .1913E+00 .5958E-02 .1014E+00 .1658E+00 .2829E-01 .1941E+00
.1697E+04 .1566E+00 .4936E-02 .8303E-01 .1357E+00 .2323E-01 .1590E+00
.1698E+04 .1894E+00 .5888E-02 .1004E+00 .1642E+00 .2798E-01 .1922E+00
.1699E+04 .1874E+00 .5818E-02 .9928E-01 .1624E+00 .2766E-01 .1901E+00
.1700E+04 .1812E+00 .5627E-02 .9601E-01 .1571E+00 .2674E-01 .1838E+00
.1702E+04 .1865E+00 .5765E-02 .9875E-01 .1616E+00 .2742E-01 .1890E+00
.1705E+04 .1793E+00 .5534E-02 .9496E-01 .1554E+00 .2629E-01 .1817E+00
.1710E+04 .1691E+00 .5192E-02 .8954E-01 .1466E+00 .2463E-01 .1712E+00
.1715E+04 .1710E+00 .5210E-02 .9048E-01 .1482E+00 .2473E-01 .1729E+00
.1720E+04 .1693E+00 .5120E-02 .8953E-01 .1467E+00 .2431E-01 .1710E+00
.1725E+04 .1583E+00 .4779E-02 .8375E-01 .1372E+00 .2259E-01 .1598E+00
.1730E+04 .1558E+00 .4665E-02 .8236E-01 .1350E+00 .2204E-01 .1571E+00
.1735E+04 .1442E+00 .4288E-02 .7618E-01 .1250E+00 .2023E-01 .1452E+00
.1740E+04 .1502E+00 .4445E-02 .7936E-01 .1302E+00 .2092E-01 .1511E+00
.1745E+04 .1377E+00 .4045E-02 .7271E-01 .1193E+00 .1893E-01 .1383E+00
.1750E+04 .1477E+00 .4314E-02 .7795E-01 .1280E+00 .2006E-01 .1480E+00
.1755E+04 .1351E+00 .3927E-02 .7130E-01 .1171E+00 .1813E-01 .1352E+00
.1760E+04 .1414E+00 .4084E-02 .7462E-01 .1226E+00 .1874E-01 .1413E+00
.1765E+04 .1149E+00 .3314E-02 .6063E-01 .9961E-01 .1512E-01 .1147E+00
.1770E+04 .1217E+00 .3503E-02 .6419E-01 .1055E+00 .1590E-01 .1214E+00
.1775E+04 .9529E-01 .2751E-02 .5027E-01 .8259E-01 .1238E-01 .9497E-01
.1780E+04 .8143E-01 .2354E-02 .4297E-01 .7058E-01 .1051E-01 .8110E-01
.1785E+04 .5846E-01 .1711E-02 .3087E-01 .5067E-01 .7570E-02 .5824E-01
.1790E+04 .6853E-01 .1991E-02 .3617E-01 .5940E-01 .8848E-02 .6825E-01
.1795E+04 .2954E-01 .9238E-03 .1566E-01 .2560E-01 .3901E-02 .2951E-01
.1800E+04 .2193E-01 .6585E-03 .1159E-01 .1901E-01 .2856E-02 .2186E-01
.1805E+04 .7426E-02 .2599E-03 .3963E-02 .6436E-02 .1015E-02 .7451E-02
.1810E+04 .5112E-02 .1724E-03 .2722E-02 .4431E-02 .6873E-03 .5118E-02
.1815E+04 .1183E-02 .5005E-04 .6398E-03 .1025E-02 .1724E-03 .1198E-02
.1820E+04 .2601E-03 .1278E-04 .1425E-03 .2254E-03 .4024E-04 .2657E-03
.1825E+04 .3763E-03 .1797E-04 .2057E-03 .3262E-03 .5709E-04 .3833E-03
.1830E+04 .5072E-06 .4336E-07 .2963E-06 .4396E-06 .1026E-06 .5422E-06
.1835E+04 .9048E-06 .5985E-07 .5111E-06 .7843E-06 .1580E-06 .9423E-06
.1840E+04 .4347E-08 .4970E-09 .2665E-08 .3767E-08 .1041E-08 .4808E-08
.1845E+04 .3451E-06 .3967E-07 .2118E-06 .2991E-06 .8148E-07 .3806E-06
.1850E+04 .1362E-06 .1672E-07 .8462E-07 .1180E-06 .3303E-07 .1510E-06
.1855E+04 .1734E-07 .1911E-08 .1056E-07 .1503E-07 .3841E-08 .1887E-07
.1860E+04 .1586E-05 .1100E-06 .9010E-06 .1375E-05 .2578E-06 .1633E-05
.1865E+04 .1692E-05 .1325E-06 .9763E-06 .1467E-05 .2823E-06 .1749E-05
.1870E+04 .3141E-11 .8126E-12 .2379E-11 .2722E-11 .1247E-11 .3969E-11
.1875E+04 .6117E-11 .1488E-11 .4538E-11 .5302E-11 .2244E-11 .7546E-11
.1880E+04 .1234E-04 .7603E-06 .6915E-05 .1070E-04 .1509E-05 .1221E-04
.1885E+04 .7389E-05 .4717E-06 .4157E-05 .6405E-05 .8854E-06 .7290E-05
.1890E+04 .3580E-04 .2202E-05 .2005E-04 .3103E-04 .3992E-05 .3502E-04
.1895E+04 .2242E-04 .1302E-05 .1248E-04 .1943E-04 .2283E-05 .2172E-04
.1900E+04 .6338E-07 .5959E-08 .3757E-07 .5494E-07 .8983E-08 .6392E-07
.1905E+04 .4656E-07 .4113E-08 .2733E-07 .4035E-07 .6174E-08 .4653E-07
.1910E+04 .2755E-05 .2010E-06 .1575E-05 .2388E-05 .3069E-06 .2695E-05
.1915E+04 .3279E-05 .2005E-06 .1836E-05 .2842E-05 .3105E-06 .3153E-05
.1920E+04 .8306E-04 .4443E-05 .4586E-04 .7199E-04 .6915E-05 .7890E-04
.1925E+04 .2378E-03 .1068E-04 .1293E-03 .2061E-03 .1724E-04 .2233E-03
.1930E+04 .1527E-03 .6682E-05 .8281E-04 .1323E-03 .1083E-04 .1431E-03
.1935E+04 .1429E-02 .5088E-04 .7634E-03 .1238E-02 .8672E-04 .1325E-02
.1940E+04 .1617E-02 .5183E-04 .8584E-03 .1402E-02 .9083E-04 .1493E-02
.1945E+04 .6006E-02 .1784E-03 .3173E-02 .5206E-02 .3223E-03 .5528E-02
.1950E+04 .9655E-02 .2751E-03 .5090E-02 .8369E-02 .5077E-03 .8876E-02
.1955E+04 .4633E-02 .1491E-03 .2460E-02 .4016E-02 .2669E-03 .4283E-02
.1960E+04 .1356E-01 .3760E-03 .7139E-02 .1175E-01 .7116E-03 .1247E-01
.1965E+04 .1886E-01 .5057E-03 .9913E-02 .1635E-01 .9834E-03 .1733E-01
.1970E+04 .3649E-01 .9130E-03 .1911E-01 .3163E-01 .1851E-02 .3348E-01
.1975E+04 .5440E-01 .1301E-02 .2843E-01 .4716E-01 .2727E-02 .4988E-01
.1980E+04 .6332E-01 .1475E-02 .3305E-01 .5489E-01 .3177E-02 .5806E-01
.1985E+04 .7127E-01 .1636E-02 .3718E-01 .6177E-01 .3598E-02 .6537E-01
.1990E+04 .7398E-01 .1694E-02 .3859E-01 .6413E-01 .3783E-02 .6791E-01
.1995E+04 .6971E-01 .1604E-02 .3637E-01 .6042E-01 .3626E-02 .6405E-01
.2000E+04 .2706E-01 .7727E-03 .1427E-01 .2346E-01 .1616E-02 .2507E-01
.2005E+04 .8428E-02 .2767E-03 .4480E-02 .7305E-02 .5585E-03 .7864E-02
.2010E+04 .2854E-01 .8130E-03 .1505E-01 .2474E-01 .1768E-02 .2651E-01
.2015E+04 .1710E-01 .5134E-03 .9043E-02 .1482E-01 .1112E-02 .1594E-01
.2020E+04 .3321E-01 .9148E-03 .1748E-01 .2878E-01 .2093E-02 .3088E-01
.2025E+04 .6248E-01 .1588E-02 .3275E-01 .5415E-01 .3819E-02 .5797E-01
.2030E+04 .7386E-01 .1827E-02 .3866E-01 .6402E-01 .4512E-02 .6853E-01
.2035E+04 .8777E-01 .2122E-02 .4589E-01 .7607E-01 .5370E-02 .8144E-01
.2040E+04 .7991E-01 .1945E-02 .4180E-01 .6926E-01 .4970E-02 .7423E-01
.2045E+04 .8153E-01 .1977E-02 .4263E-01 .7066E-01 .5143E-02 .7581E-01
.2050E+04 .5720E-01 .1441E-02 .2997E-01 .4958E-01 .3734E-02 .5332E-01
.2055E+04 .4376E-01 .1134E-02 .2296E-01 .3793E-01 .2941E-02 .4087E-01
.2060E+04 .5865E-01 .1459E-02 .3071E-01 .5084E-01 .3921E-02 .5476E-01
.2065E+04 .5129E-01 .1291E-02 .2687E-01 .4445E-01 .3510E-02 .4796E-01
.2070E+04 .5521E-01 .1373E-02 .2891E-01 .4785E-01 .3822E-02 .5168E-01
.2075E+04 .6831E-01 .1650E-02 .3572E-01 .5921E-01 .4748E-02 .6396E-01
.2080E+04 .7916E-01 .1868E-02 .4135E-01 .6862E-01 .5540E-02 .7416E-01
.2085E+04 .7743E-01 .1825E-02 .4044E-01 .6711E-01 .5500E-02 .7261E-01
.2090E+04 .8221E-01 .1918E-02 .4292E-01 .7125E-01 .5905E-02 .7716E-01
.2095E+04 .8329E-01 .1930E-02 .4347E-01 .7219E-01 .6057E-02 .7825E-01
.2100E+04 .7895E-01 .1832E-02 .4120E-01 .6843E-01 .5831E-02 .7426E-01
.2105E+04 .8733E-01 .2003E-02 .4555E-01 .7569E-01 .6511E-02 .8221E-01
.2110E+04 .8333E-01 .1912E-02 .4347E-01 .7223E-01 .6302E-02 .7853E-01
.2115E+04 .8603E-01 .1960E-02 .4487E-01 .7457E-01 .6579E-02 .8115E-01
.2120E+04 .8133E-01 .1855E-02 .4242E-01 .7050E-01 .6307E-02 .7680E-01
.2125E+04 .8279E-01 .1877E-02 .4316E-01 .7176E-01 .6467E-02 .7822E-01
.2130E+04 .8429E-01 .1901E-02 .4394E-01 .7306E-01 .6633E-02 .7970E-01
.2135E+04 .8480E-01 .1904E-02 .4420E-01 .7350E-01 .6725E-02 .8023E-01
.2140E+04 .8574E-01 .1917E-02 .4468E-01 .7432E-01 .6852E-02 .8117E-01
.2145E+04 .8450E-01 .1884E-02 .4403E-01 .7325E-01 .6792E-02 .8004E-01
.2150E+04 .7856E-01 .1757E-02 .4093E-01 .6809E-01 .6366E-02 .7446E-01
.2155E+04 .7893E-01 .1758E-02 .4112E-01 .6841E-01 .6430E-02 .7484E-01
.2160E+04 .7855E-01 .1741E-02 .4091E-01 .6808E-01 .6433E-02 .7451E-01
.2165E+04 .7089E-01 .1568E-02 .3692E-01 .6144E-01 .5829E-02 .6727E-01
.2170E+04 .7681E-01 .1687E-02 .3999E-01 .6657E-01 .6331E-02 .7291E-01
.2175E+04 .7458E-01 .1639E-02 .3884E-01 .6465E-01 .6178E-02 .7083E-01
.2180E+04 .7667E-01 .1672E-02 .3991E-01 .6645E-01 .6364E-02 .7282E-01
.2185E+04 .6829E-01 .1495E-02 .3555E-01 .5919E-01 .5687E-02 .6488E-01
.2190E+04 .7368E-01 .1598E-02 .3834E-01 .6387E-01 .6127E-02 .6999E-01
.2195E+04 .7345E-01 .1588E-02 .3822E-01 .6366E-01 .6113E-02 .6978E-01
.2200E+04 .6457E-01 .1407E-02 .3361E-01 .5597E-01 .5399E-02 .6137E-01
.2205E+04 .6822E-01 .1469E-02 .3549E-01 .5913E-01 .5698E-02 .6483E-01
.2210E+04 .7470E-01 .1589E-02 .3884E-01 .6475E-01 .6232E-02 .7098E-01
.2215E+04 .7105E-01 .1512E-02 .3695E-01 .6159E-01 .5945E-02 .6753E-01
.2220E+04 .7306E-01 .1544E-02 .3798E-01 .6333E-01 .6118E-02 .6944E-01
.2225E+04 .7063E-01 .1489E-02 .3671E-01 .6122E-01 .5892E-02 .6711E-01
.2230E+04 .7121E-01 .1493E-02 .3701E-01 .6172E-01 .5912E-02 .6763E-01
.2235E+04 .6955E-01 .1454E-02 .3614E-01 .6029E-01 .5752E-02 .6604E-01
.2240E+04 .6854E-01 .1427E-02 .3561E-01 .5941E-01 .5643E-02 .6505E-01
