Wavelength (nm)	Abs. Coeff.	Band		fit (Bw)	a0 (Bw)	a1 (Bw)	a2  (Bw)		fit (Bm)	a0 (Bm)	a1 (Bm)	a2 (Bm)		fit (Bmw)	a0 (Bmw)	a1 (Bmw)	a2 (Bmw)		a1 (Bp)	a2 (Bp)	
660	0.003429131	2		1	0.26002	-0.0046111	0.22604		1	0.80849	-0.010325	0.76006		-1	0	0	0		0.597802	0
661	0.001524221	2		1	0.19271	-0.0089665	0.13928		1	0.37124	-0.0027782	0.3269		-1	0	0	0		0.709568	0
662	0.000604312	1		1	0.21039	0	0.17603		0	0	1.000217594	0.044798918		-1	0	0	0		0.721492	0
663	0.000895086	1		1	0.22138	0	0.19862		2	0.022012	0	0.0015806		-1	0	0	0		0.624183	0	
664	0.000617522	1		1	0.23191	0	0.21686		3	-0.014068	0	-0.070839		-1	0	0	0		0.477124	0	
665	0.000451124	1		1	0.21623	0.0032452	0.19441		1	2.1881	0.0034287	2.0036		-1	0	0	0		0.408391	0	
666	0.000319136	1		1	0.21816	0	0.19991		0	0	1.01485177	0.055314555		-1	0	0	0		0.40948	0	
667	0.000279553	1		1	0.21821	0	0.201		0	0	1.011451367	0.054984704		-1	0	0	0		0.46438	0	
668	2.63591E-06	1		6	1	-0.14114	0		1	0.77144	0	0.19145		1	0.38475	0	0.040999		-1	0	
669	7.38153E-05	1		1	0.21148	-0.0017249	0.19251		0	0	1.002001914	0.055445827		-1	0	0	0		0.35256	0	
670	1.05438E-05	1		1	0.20109	0.00019887	0.15215		1	0.71201	0.0022393	0.53496		-1	0	0	0		-0.16175	0	
671	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
672	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
673	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
674	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
675	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
676	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
677	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
678	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
679	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0	
680	4.21777E-05	1		1	0.19757	-0.0004877	0.17599		5	0.9337	0	0.78001		-1	0	0	0		0.16538	0	
681	0.000166114	1		1	0.12528	0	0.11256		0	0	1.015964155	0.076776903		0	0	0.99061	0.094599		0.245	0	
682	0.000282192	1		1	0.07951	0	0.056336		1	1.1367	0	0.97516		-1	0	0	0		0.25369	0	
683	0.000387761	1		1	0.073325	0	0.056902		1	2.5625	0.0084093	2.2929		-1	0	0	0		0.3251	-0.63952	
684	0.000636017	1		1	0.19467	0.0047506	0.17777		0	0	1.019098384	0.047559508		-1	0	0	0		0.27591	-0.35771	
685	0.000435282	1		1	0.19718	-0.00097397	0.18141		0	0	0.988829527	0.039087369		-1	0	0	0		0.80648	-0.76983	
